Fetching data for NSE:DIXON-EQ from 2026-01-01 to 2026-01-31...
Fetched 2500 candles.

--- TRADES ---
ID    | Time                 | Action          | Price      | PnL        | Notes
116   | 2026-01-19 13:12:00  | EXIT (Reversal) | 10850.00   | -6.00      | Reversed to LONG
117   | 2026-01-19 13:12:00  | ENTER LONG      | 10850.00   | 0.00       | Reversal Entry (Close 10850 > VWAP 10849.53)
117   | 2026-01-19 15:00:00  | EXIT (Square Off) | 11030.00   | 180.00     | Auto Square Off at 15:00:00
118   | 2026-01-20 09:15:00  | ENTER LONG      | 11120.00   | 0.00       | Fresh Entry (Close 11120 > VWAP 11085.00)
118   | 2026-01-20 09:18:00  | EXIT (Reversal) | 11090.00   | -30.00     | Reversed to SHORT
119   | 2026-01-20 09:18:00  | ENTER SHORT     | 11090.00   | 0.00       | Reversal Entry (Close 11090 < VWAP 11090.14)
119   | 2026-01-20 10:09:00  | EXIT (SL)       | 11018.00   | 72.00      | SL Hit (Close 11018 >= SL 11017.03)
120   | 2026-01-20 10:09:00  | ENTER LONG      | 11018.00   | 0.00       | SL Reversal Entry
120   | 2026-01-20 10:12:00  | EXIT (SL)       | 10975.00   | -43.00     | SL Hit (Close 10975 <= SL 10980.00)
121   | 2026-01-20 10:12:00  | ENTER SHORT     | 10975.00   | 0.00       | SL Reversal Entry
121   | 2026-01-20 15:00:00  | EXIT (Square Off) | 10711.00   | 264.00     | Auto Square Off at 15:00:00
122   | 2026-01-21 09:15:00  | ENTER LONG      | 10729.00   | 0.00       | Fresh Entry (Close 10729 > VWAP 10721.67)
122   | 2026-01-21 09:18:00  | EXIT (Reversal) | 10699.00   | -30.00     | Reversed to SHORT
123   | 2026-01-21 09:18:00  | ENTER SHORT     | 10699.00   | 0.00       | Reversal Entry (Close 10699 < VWAP 10723.93)
123   | 2026-01-21 11:54:00  | EXIT (SL)       | 10469.00   | 230.00     | SL Hit (Close 10469 >= SL 10467.29)
124   | 2026-01-21 11:54:00  | ENTER LONG      | 10469.00   | 0.00       | SL Reversal Entry
124   | 2026-01-21 11:57:00  | EXIT (Reversal) | 10434.00   | -35.00     | Reversed to SHORT
125   | 2026-01-21 11:57:00  | ENTER SHORT     | 10434.00   | 0.00       | Reversal Entry (Close 10434 < VWAP 10466.46)
125   | 2026-01-21 12:03:00  | EXIT (SL)       | 10473.00   | -39.00     | SL Hit (Close 10473 >= SL 10470.00)
126   | 2026-01-21 12:03:00  | ENTER LONG      | 10473.00   | 0.00       | SL Reversal Entry
126   | 2026-01-21 14:12:00  | EXIT (SL)       | 10497.00   | 24.00      | SL Hit (Close 10497 <= SL 10512.19)
127   | 2026-01-21 14:12:00  | ENTER SHORT     | 10497.00   | 0.00       | SL Reversal Entry
127   | 2026-01-21 14:15:00  | EXIT (Reversal) | 10524.00   | -27.00     | Reversed to LONG
128   | 2026-01-21 14:15:00  | ENTER LONG      | 10524.00   | 0.00       | Reversal Entry (Close 10524 > VWAP 10512.06)
128   | 2026-01-21 14:21:00  | EXIT (Reversal) | 10509.00   | -15.00     | Reversed to SHORT
129   | 2026-01-21 14:21:00  | ENTER SHORT     | 10509.00   | 0.00       | Reversal Entry (Close 10509 < VWAP 10512.07)
129   | 2026-01-21 14:39:00  | EXIT (SL)       | 10527.00   | -18.00     | SL Hit (Close 10527 >= SL 10511.57)
130   | 2026-01-21 14:39:00  | ENTER LONG      | 10527.00   | 0.00       | SL Reversal Entry
130   | 2026-01-21 15:00:00  | EXIT (Square Off) | 10507.00   | -20.00     | Auto Square Off at 15:00:00
131   | 2026-01-22 09:15:00  | ENTER LONG      | 10686.00   | 0.00       | Fresh Entry (Close 10686 > VWAP 10668.67)
131   | 2026-01-22 09:24:00  | EXIT (Reversal) | 10680.00   | -6.00      | Reversed to SHORT
132   | 2026-01-22 09:24:00  | ENTER SHORT     | 10680.00   | 0.00       | Reversal Entry (Close 10680 < VWAP 10683.11)
132   | 2026-01-22 09:27:00  | EXIT (Reversal) | 10700.00   | -20.00     | Reversed to LONG
133   | 2026-01-22 09:27:00  | ENTER LONG      | 10700.00   | 0.00       | Reversal Entry (Close 10700 > VWAP 10684.68)
133   | 2026-01-22 09:30:00  | EXIT (Reversal) | 10676.00   | -24.00     | Reversed to SHORT
134   | 2026-01-22 09:30:00  | ENTER SHORT     | 10676.00   | 0.00       | Reversal Entry (Close 10676 < VWAP 10684.70)
134   | 2026-01-22 15:00:00  | EXIT (Square Off) | 10492.00   | 184.00     | Auto Square Off at 15:00:00
135   | 2026-01-23 09:15:00  | ENTER SHORT     | 10511.00   | 0.00       | Fresh Entry (Close 10511 < VWAP 10531.00)
135   | 2026-01-23 09:18:00  | EXIT (Reversal) | 10547.00   | -36.00     | Reversed to LONG
136   | 2026-01-23 09:18:00  | ENTER LONG      | 10547.00   | 0.00       | Reversal Entry (Close 10547 > VWAP 10532.23)
136   | 2026-01-23 09:33:00  | EXIT (Reversal) | 10539.00   | -8.00      | Reversed to SHORT
137   | 2026-01-23 09:33:00  | ENTER SHORT     | 10539.00   | 0.00       | Reversal Entry (Close 10539 < VWAP 10549.54)
137   | 2026-01-23 09:51:00  | EXIT (SL)       | 10540.00   | -1.00      | SL Hit (Close 10540 >= SL 10538.01)
138   | 2026-01-23 09:51:00  | ENTER LONG      | 10540.00   | 0.00       | SL Reversal Entry
138   | 2026-01-23 10:45:00  | EXIT (SL)       | 10544.00   | 4.00       | SL Hit (Close 10544 <= SL 10589.00)
139   | 2026-01-23 10:45:00  | ENTER SHORT     | 10544.00   | 0.00       | SL Reversal Entry
139   | 2026-01-23 15:00:00  | EXIT (Square Off) | 10384.00   | 160.00     | Auto Square Off at 15:00:00
140   | 2026-01-27 09:15:00  | ENTER SHORT     | 10258.00   | 0.00       | Fresh Entry (Close 10258 < VWAP 10297.00)
140   | 2026-01-27 09:33:00  | EXIT (SL)       | 10197.00   | 61.00      | SL Hit (Close 10197 >= SL 10175.47)
141   | 2026-01-27 09:33:00  | ENTER LONG      | 10197.00   | 0.00       | SL Reversal Entry
141   | 2026-01-27 10:06:00  | EXIT (SL)       | 10175.00   | -22.00     | SL Hit (Close 10175 <= SL 10189.27)
142   | 2026-01-27 10:06:00  | ENTER SHORT     | 10175.00   | 0.00       | SL Reversal Entry
142   | 2026-01-27 10:09:00  | EXIT (Reversal) | 10190.00   | -15.00     | Reversed to LONG
143   | 2026-01-27 10:09:00  | ENTER LONG      | 10190.00   | 0.00       | Reversal Entry (Close 10190 > VWAP 10188.38)
143   | 2026-01-27 10:18:00  | EXIT (Reversal) | 10178.00   | -12.00     | Reversed to SHORT
144   | 2026-01-27 10:18:00  | ENTER SHORT     | 10178.00   | 0.00       | Reversal Entry (Close 10178 < VWAP 10188.96)
144   | 2026-01-27 14:39:00  | EXIT (SL)       | 10172.00   | 6.00       | SL Hit (Close 10172 >= SL 10110.71)
145   | 2026-01-27 14:39:00  | ENTER LONG      | 10172.00   | 0.00       | SL Reversal Entry
145   | 2026-01-27 15:00:00  | EXIT (Square Off) | 10152.00   | -20.00     | Auto Square Off at 15:00:00
146   | 2026-01-28 09:15:00  | ENTER LONG      | 10295.00   | 0.00       | Fresh Entry (Close 10295 > VWAP 10278.00)
146   | 2026-01-28 09:24:00  | EXIT (Reversal) | 10249.00   | -46.00     | Reversed to SHORT
147   | 2026-01-28 09:24:00  | ENTER SHORT     | 10249.00   | 0.00       | Reversal Entry (Close 10249 < VWAP 10277.99)
147   | 2026-01-28 11:09:00  | EXIT (SL)       | 10154.00   | 95.00      | SL Hit (Close 10154 >= SL 10147.32)
148   | 2026-01-28 11:09:00  | ENTER LONG      | 10154.00   | 0.00       | SL Reversal Entry
148   | 2026-01-28 15:00:00  | EXIT (Square Off) | 10284.00   | 130.00     | Auto Square Off at 15:00:00
149   | 2026-01-29 09:15:00  | ENTER LONG      | 10336.00   | 0.00       | Fresh Entry (Close 10336 > VWAP 10334.00)
149   | 2026-01-29 09:21:00  | EXIT (Reversal) | 10281.00   | -55.00     | Reversed to SHORT
150   | 2026-01-29 09:21:00  | ENTER SHORT     | 10281.00   | 0.00       | Reversal Entry (Close 10281 < VWAP 10330.32)
150   | 2026-01-29 09:27:00  | EXIT (SL)       | 10361.00   | -80.00     | SL Hit (Close 10361 >= SL 10359.00)
151   | 2026-01-29 09:27:00  | ENTER LONG      | 10361.00   | 0.00       | SL Reversal Entry
151   | 2026-01-29 09:30:00  | EXIT (Reversal) | 10315.00   | -46.00     | Reversed to SHORT
152   | 2026-01-29 09:30:00  | ENTER SHORT     | 10315.00   | 0.00       | Reversal Entry (Close 10315 < VWAP 10323.93)
152   | 2026-01-29 11:21:00  | EXIT (SL)       | 10220.00   | 95.00      | SL Hit (Close 10220 >= SL 10217.65)
153   | 2026-01-29 11:21:00  | ENTER LONG      | 10220.00   | 0.00       | SL Reversal Entry
153   | 2026-01-29 11:24:00  | EXIT (SL)       | 10180.00   | -40.00     | SL Hit (Close 10180 <= SL 10190.00)
154   | 2026-01-29 11:24:00  | ENTER SHORT     | 10180.00   | 0.00       | SL Reversal Entry
154   | 2026-01-29 13:30:00  | EXIT (SL)       | 10219.00   | -39.00     | SL Hit (Close 10219 >= SL 10203.27)
155   | 2026-01-29 13:30:00  | ENTER LONG      | 10219.00   | 0.00       | SL Reversal Entry
155   | 2026-01-29 15:00:00  | EXIT (Square Off) | 10309.00   | 90.00      | Auto Square Off at 15:00:00
156   | 2026-01-30 09:15:00  | ENTER LONG      | 10213.00   | 0.00       | Fresh Entry (Close 10213 > VWAP 10092.33)
156   | 2026-01-30 11:36:00  | EXIT (SL)       | 10588.00   | 375.00     | SL Hit (Close 10588 <= SL 10603.73)
157   | 2026-01-30 11:36:00  | ENTER SHORT     | 10588.00   | 0.00       | SL Reversal Entry
157   | 2026-01-30 11:39:00  | EXIT (SL)       | 10628.00   | -40.00     | SL Hit (Close 10628 >= SL 10617.00)
158   | 2026-01-30 11:39:00  | ENTER LONG      | 10628.00   | 0.00       | SL Reversal Entry
158   | 2026-01-30 11:45:00  | EXIT (SL)       | 10584.00   | -44.00     | SL Hit (Close 10584 <= SL 10584.00)
159   | 2026-01-30 11:45:00  | ENTER SHORT     | 10584.00   | 0.00       | SL Reversal Entry
159   | 2026-01-30 15:00:00  | EXIT (Square Off) | 10432.00   | 152.00     | Auto Square Off at 15:00:00

--- SUMMARY ---
Total Trades: 318
Total Cumulative PnL: 1893.00
