Fetching data for NSE:DIXON-EQ from Mar 2025 to Dec 2025...
Total Fetched Candles: 25646

Running Backtest with Risk:Reward 1:8...

--- TRADES ---
ID    | Time                 | Action          | Price      | PnL        | Notes
211   | 2025-08-01 09:18:00  | ENTER SHORT     | 16890.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 59.00)
211   | 2025-08-01 09:21:00  | EXIT (SL)       | 16949.00   | -59.00     | SL Hit (High 16959 >= SL 16949.00)
212   | 2025-08-01 11:27:00  | ENTER SHORT     | 17019.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 12.00)
212   | 2025-08-01 11:33:00  | EXIT (SL)       | 17031.00   | -12.00     | SL Hit (High 17045 >= SL 17031.00)
213   | 2025-08-01 11:36:00  | ENTER SHORT     | 17000.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 44.00)
213   | 2025-08-01 12:06:00  | EXIT (SL)       | 17044.00   | -44.00     | SL Hit (High 17070 >= SL 17044.00)
214   | 2025-08-01 12:39:00  | ENTER SHORT     | 17005.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 21.00)
214   | 2025-08-01 12:48:00  | EXIT (SL)       | 17026.00   | -21.00     | SL Hit (High 17036 >= SL 17026.00)
215   | 2025-08-01 12:54:00  | ENTER LONG      | 17022.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 12.00)
215   | 2025-08-01 12:57:00  | EXIT (SL)       | 17010.00   | -12.00     | SL Hit (Low 17004 <= SL 17010.00)
216   | 2025-08-01 13:33:00  | ENTER LONG      | 17020.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 19.00)
216   | 2025-08-01 13:36:00  | EXIT (SL)       | 17001.00   | -19.00     | SL Hit (Low 16970 <= SL 17001.00)
217   | 2025-08-04 09:15:00  | ENTER LONG      | 16960.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 85.00)
217   | 2025-08-04 09:45:00  | EXIT (SL)       | 16875.00   | -85.00     | SL Hit (Low 16825 <= SL 16875.00)
218   | 2025-08-04 10:36:00  | ENTER LONG      | 16929.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 22.00)
218   | 2025-08-04 10:42:00  | EXIT (SL)       | 16907.00   | -22.00     | SL Hit (Low 16900 <= SL 16907.00)
219   | 2025-08-04 12:00:00  | ENTER LONG      | 16923.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 39.00)
219   | 2025-08-04 15:00:00  | EXIT (Square Off) | 17034.00   | 111.00     | Auto Square Off at 15:00
220   | 2025-08-05 09:21:00  | ENTER SHORT     | 17050.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 15.00)
220   | 2025-08-05 09:45:00  | EXIT (Target)   | 16930.00   | 120.00     | Target Hit (Low 16930 <= Tgt 16930.00)
221   | 2025-08-05 11:09:00  | ENTER LONG      | 16899.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 59.00)
221   | 2025-08-05 15:00:00  | EXIT (Square Off) | 16852.00   | -47.00     | Auto Square Off at 15:00
222   | 2025-08-06 09:30:00  | ENTER LONG      | 16745.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 50.00)
222   | 2025-08-06 09:42:00  | EXIT (SL)       | 16695.00   | -50.00     | SL Hit (Low 16692 <= SL 16695.00)
223   | 2025-08-06 09:51:00  | ENTER LONG      | 16735.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 86.00)
223   | 2025-08-06 10:06:00  | EXIT (SL)       | 16649.00   | -86.00     | SL Hit (Low 16615 <= SL 16649.00)
224   | 2025-08-06 12:21:00  | ENTER LONG      | 16660.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 20.00)
224   | 2025-08-06 12:24:00  | EXIT (SL)       | 16640.00   | -20.00     | SL Hit (Low 16630 <= SL 16640.00)
225   | 2025-08-07 09:15:00  | ENTER LONG      | 16571.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 321.00)
225   | 2025-08-07 15:00:00  | EXIT (Square Off) | 16634.00   | 63.00      | Auto Square Off at 15:00
226   | 2025-08-08 09:15:00  | ENTER SHORT     | 16529.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 171.00)
226   | 2025-08-08 15:00:00  | EXIT (Square Off) | 15919.00   | 610.00     | Auto Square Off at 15:00
227   | 2025-08-11 09:15:00  | ENTER LONG      | 15919.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 139.00)
227   | 2025-08-11 15:00:00  | EXIT (Square Off) | 16079.00   | 160.00     | Auto Square Off at 15:00
228   | 2025-08-12 09:15:00  | ENTER SHORT     | 16071.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 49.00)
228   | 2025-08-12 15:00:00  | EXIT (Square Off) | 15830.00   | 241.00     | Auto Square Off at 15:00
229   | 2025-08-13 09:15:00  | ENTER LONG      | 16002.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 152.00)
229   | 2025-08-13 11:54:00  | EXIT (SL)       | 15850.00   | -152.00    | SL Hit (Low 15754 <= SL 15850.00)
230   | 2025-08-13 12:15:00  | ENTER LONG      | 15900.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 34.00)
230   | 2025-08-13 12:18:00  | EXIT (SL)       | 15866.00   | -34.00     | SL Hit (Low 15861 <= SL 15866.00)
231   | 2025-08-13 12:24:00  | ENTER SHORT     | 15862.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 49.00)
231   | 2025-08-13 12:33:00  | EXIT (SL)       | 15911.00   | -49.00     | SL Hit (High 15911 >= SL 15911.00)
232   | 2025-08-14 09:33:00  | ENTER SHORT     | 16010.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 50.00)
232   | 2025-08-14 11:00:00  | EXIT (SL)       | 16060.00   | -50.00     | SL Hit (High 16060 >= SL 16060.00)
233   | 2025-08-18 11:21:00  | ENTER SHORT     | 16748.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 54.00)
233   | 2025-08-18 13:06:00  | EXIT (SL)       | 16802.00   | -54.00     | SL Hit (High 16810 >= SL 16802.00)
234   | 2025-08-18 13:45:00  | ENTER SHORT     | 16753.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 13.00)
234   | 2025-08-18 13:51:00  | EXIT (SL)       | 16766.00   | -13.00     | SL Hit (High 16766 >= SL 16766.00)
235   | 2025-08-18 14:30:00  | ENTER LONG      | 16784.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 32.00)
235   | 2025-08-18 15:00:00  | EXIT (Square Off) | 16756.00   | -28.00     | Auto Square Off at 15:00
236   | 2025-08-19 09:15:00  | ENTER SHORT     | 16764.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 75.00)
236   | 2025-08-19 11:48:00  | EXIT (SL)       | 16839.00   | -75.00     | SL Hit (High 16858 >= SL 16839.00)
237   | 2025-08-20 09:18:00  | ENTER SHORT     | 16920.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 33.00)
237   | 2025-08-20 09:21:00  | EXIT (SL)       | 16953.00   | -33.00     | SL Hit (High 16958 >= SL 16953.00)
238   | 2025-08-20 10:24:00  | ENTER SHORT     | 16986.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 45.00)
238   | 2025-08-20 11:54:00  | EXIT (SL)       | 17031.00   | -45.00     | SL Hit (High 17038 >= SL 17031.00)
239   | 2025-08-20 12:12:00  | ENTER SHORT     | 16996.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 28.00)
239   | 2025-08-20 13:18:00  | EXIT (SL)       | 17024.00   | -28.00     | SL Hit (High 17028 >= SL 17024.00)
240   | 2025-08-20 13:21:00  | ENTER SHORT     | 16965.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 44.00)
240   | 2025-08-20 15:00:00  | EXIT (Square Off) | 16897.00   | 68.00      | Auto Square Off at 15:00
241   | 2025-08-21 09:27:00  | ENTER LONG      | 16855.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 37.00)
241   | 2025-08-21 10:15:00  | EXIT (SL)       | 16818.00   | -37.00     | SL Hit (Low 16818 <= SL 16818.00)
242   | 2025-08-21 10:27:00  | ENTER LONG      | 16865.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 28.00)
242   | 2025-08-21 10:45:00  | EXIT (SL)       | 16837.00   | -28.00     | SL Hit (Low 16835 <= SL 16837.00)
243   | 2025-08-21 11:00:00  | ENTER LONG      | 16860.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 22.00)
243   | 2025-08-21 11:03:00  | EXIT (SL)       | 16838.00   | -22.00     | SL Hit (Low 16836 <= SL 16838.00)
244   | 2025-08-21 11:15:00  | ENTER LONG      | 16858.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 3.00)
244   | 2025-08-21 11:21:00  | EXIT (SL)       | 16855.00   | -3.00      | SL Hit (Low 16840 <= SL 16855.00)
245   | 2025-08-21 11:42:00  | ENTER LONG      | 16860.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 17.00)
245   | 2025-08-21 11:45:00  | EXIT (SL)       | 16843.00   | -17.00     | SL Hit (Low 16835 <= SL 16843.00)
246   | 2025-08-22 09:15:00  | ENTER LONG      | 16836.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 110.00)
246   | 2025-08-22 09:30:00  | EXIT (SL)       | 16726.00   | -110.00    | SL Hit (Low 16721 <= SL 16726.00)
247   | 2025-08-22 09:51:00  | ENTER LONG      | 16776.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 35.00)
247   | 2025-08-22 15:00:00  | EXIT (Square Off) | 16899.00   | 123.00     | Auto Square Off at 15:00
248   | 2025-08-25 09:15:00  | ENTER SHORT     | 16894.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 81.00)
248   | 2025-08-25 09:33:00  | EXIT (SL)       | 16975.00   | -81.00     | SL Hit (High 17017 >= SL 16975.00)
249   | 2025-08-25 10:12:00  | ENTER SHORT     | 16985.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 97.00)
249   | 2025-08-25 10:51:00  | EXIT (SL)       | 17082.00   | -97.00     | SL Hit (High 17098 >= SL 17082.00)
250   | 2025-08-25 13:36:00  | ENTER SHORT     | 17141.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 7.00)
250   | 2025-08-25 13:39:00  | EXIT (SL)       | 17148.00   | -7.00      | SL Hit (High 17150 >= SL 17148.00)
251   | 2025-08-25 13:42:00  | ENTER SHORT     | 17139.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 10.00)
251   | 2025-08-25 13:45:00  | EXIT (SL)       | 17149.00   | -10.00     | SL Hit (High 17150 >= SL 17149.00)
252   | 2025-08-25 13:51:00  | ENTER SHORT     | 17138.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 11.00)
252   | 2025-08-25 13:54:00  | EXIT (SL)       | 17149.00   | -11.00     | SL Hit (High 17150 >= SL 17149.00)
253   | 2025-08-25 13:57:00  | ENTER LONG      | 17147.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 15.00)
253   | 2025-08-25 14:18:00  | EXIT (SL)       | 17124.00   | -23.00     | SL Hit (Low 17090 <= SL 17132.00)
254   | 2025-08-26 10:00:00  | ENTER LONG      | 16779.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 47.00)
254   | 2025-08-26 10:48:00  | EXIT (SL)       | 16732.00   | -47.00     | SL Hit (Low 16726 <= SL 16732.00)
255   | 2025-08-26 10:54:00  | ENTER LONG      | 16779.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 24.00)
255   | 2025-08-26 12:36:00  | EXIT (SL)       | 16755.00   | -24.00     | SL Hit (Low 16754 <= SL 16755.00)
256   | 2025-08-28 09:39:00  | ENTER LONG      | 16574.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 71.00)
256   | 2025-08-28 15:00:00  | EXIT (Square Off) | 16697.00   | 123.00     | Auto Square Off at 15:00
257   | 2025-08-29 09:39:00  | ENTER LONG      | 16700.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 38.00)
257   | 2025-08-29 09:45:00  | EXIT (SL)       | 16662.00   | -38.00     | SL Hit (Low 16652 <= SL 16662.00)
258   | 2025-08-29 10:21:00  | ENTER LONG      | 16704.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 46.00)
258   | 2025-08-29 15:00:00  | EXIT (Square Off) | 16710.00   | 6.00       | Auto Square Off at 15:00
259   | 2025-09-01 09:15:00  | ENTER LONG      | 17022.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 252.00)
259   | 2025-09-01 15:00:00  | EXIT (Square Off) | 17531.00   | 509.00     | Auto Square Off at 15:00
260   | 2025-09-02 09:18:00  | ENTER SHORT     | 17680.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 60.00)
260   | 2025-09-02 15:00:00  | EXIT (Square Off) | 17540.00   | 140.00     | Auto Square Off at 15:00
261   | 2025-09-03 09:21:00  | ENTER LONG      | 17560.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 48.00)
261   | 2025-09-03 15:00:00  | EXIT (Square Off) | 17751.00   | 191.00     | Auto Square Off at 15:00
262   | 2025-09-04 09:18:00  | ENTER SHORT     | 17842.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 95.00)
262   | 2025-09-04 09:42:00  | EXIT (SL)       | 17937.00   | -95.00     | SL Hit (High 17940 >= SL 17937.00)
263   | 2025-09-04 10:03:00  | ENTER SHORT     | 17857.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 54.00)
263   | 2025-09-04 10:57:00  | EXIT (SL)       | 17911.00   | -54.00     | SL Hit (High 17920 >= SL 17911.00)
264   | 2025-09-04 11:33:00  | ENTER SHORT     | 17890.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 40.00)
264   | 2025-09-04 11:42:00  | EXIT (SL)       | 17930.00   | -40.00     | SL Hit (High 17930 >= SL 17930.00)
265   | 2025-09-04 14:12:00  | ENTER SHORT     | 17896.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 35.00)
265   | 2025-09-04 15:00:00  | EXIT (Square Off) | 17855.00   | 41.00      | Auto Square Off at 15:00
266   | 2025-09-05 09:18:00  | ENTER LONG      | 17900.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 72.00)
266   | 2025-09-05 15:00:00  | EXIT (Square Off) | 17860.00   | -40.00     | Auto Square Off at 15:00
267   | 2025-09-08 09:15:00  | ENTER LONG      | 17922.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 55.00)
267   | 2025-09-08 09:18:00  | EXIT (SL)       | 17867.00   | -55.00     | SL Hit (Low 17867 <= SL 17867.00)
268   | 2025-09-08 09:27:00  | ENTER LONG      | 17920.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 31.00)
268   | 2025-09-08 15:00:00  | EXIT (Square Off) | 17978.00   | 58.00      | Auto Square Off at 15:00
269   | 2025-09-09 09:15:00  | ENTER SHORT     | 18033.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 47.00)
269   | 2025-09-09 15:00:00  | EXIT (Square Off) | 18002.00   | 31.00      | Auto Square Off at 15:00
270   | 2025-09-10 09:15:00  | ENTER SHORT     | 18057.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 58.00)
270   | 2025-09-10 15:00:00  | EXIT (Square Off) | 17877.00   | 180.00     | Auto Square Off at 15:00
271   | 2025-09-11 09:15:00  | ENTER LONG      | 17990.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 84.00)
271   | 2025-09-11 15:00:00  | EXIT (Square Off) | 18025.00   | 35.00      | Auto Square Off at 15:00
272   | 2025-09-12 09:18:00  | ENTER SHORT     | 18068.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 32.00)
272   | 2025-09-12 13:42:00  | EXIT (SL)       | 18100.00   | -32.00     | SL Hit (High 18186 >= SL 18100.00)
273   | 2025-09-15 09:15:00  | ENTER SHORT     | 18062.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 62.00)
273   | 2025-09-15 09:24:00  | EXIT (SL)       | 18124.00   | -62.00     | SL Hit (High 18130 >= SL 18124.00)
274   | 2025-09-15 09:33:00  | ENTER SHORT     | 18067.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 24.00)
274   | 2025-09-15 09:36:00  | EXIT (SL)       | 18091.00   | -24.00     | SL Hit (High 18099 >= SL 18091.00)
275   | 2025-09-15 10:00:00  | ENTER SHORT     | 18094.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 2.00)
275   | 2025-09-15 10:03:00  | EXIT (SL)       | 18096.00   | -2.00      | SL Hit (High 18104 >= SL 18096.00)
276   | 2025-09-15 11:36:00  | ENTER LONG      | 18078.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 38.00)
276   | 2025-09-15 12:39:00  | EXIT (SL)       | 18040.00   | -38.00     | SL Hit (Low 18035 <= SL 18040.00)
277   | 2025-09-16 09:18:00  | ENTER LONG      | 18075.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 63.00)
277   | 2025-09-16 15:00:00  | EXIT (Square Off) | 18099.00   | 24.00      | Auto Square Off at 15:00
278   | 2025-09-17 09:15:00  | ENTER SHORT     | 18129.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 101.00)
278   | 2025-09-17 15:00:00  | EXIT (Square Off) | 18106.00   | 23.00      | Auto Square Off at 15:00
279   | 2025-09-18 09:15:00  | ENTER LONG      | 18206.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 55.00)
279   | 2025-09-18 09:27:00  | EXIT (SL)       | 18151.00   | -55.00     | SL Hit (Low 18150 <= SL 18151.00)
280   | 2025-09-18 09:30:00  | ENTER LONG      | 18209.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 31.00)
280   | 2025-09-18 15:00:00  | EXIT (Square Off) | 18331.00   | 122.00     | Auto Square Off at 15:00
281   | 2025-09-19 09:15:00  | ENTER SHORT     | 18319.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 41.00)
281   | 2025-09-19 09:18:00  | EXIT (SL)       | 18360.00   | -41.00     | SL Hit (High 18400 >= SL 18360.00)
282   | 2025-09-19 09:24:00  | ENTER SHORT     | 18343.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 24.00)
282   | 2025-09-19 15:00:00  | EXIT (Square Off) | 18181.00   | 162.00     | Auto Square Off at 15:00
283   | 2025-09-22 09:15:00  | ENTER SHORT     | 18140.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 115.00)
283   | 2025-09-22 09:42:00  | EXIT (SL)       | 18255.00   | -115.00    | SL Hit (High 18263 >= SL 18255.00)
284   | 2025-09-22 10:51:00  | ENTER SHORT     | 18243.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 44.00)
284   | 2025-09-22 15:00:00  | EXIT (Square Off) | 18096.00   | 147.00     | Auto Square Off at 15:00
285   | 2025-09-23 09:18:00  | ENTER LONG      | 18154.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 64.00)
285   | 2025-09-23 09:42:00  | EXIT (SL)       | 18090.00   | -64.00     | SL Hit (Low 18082 <= SL 18090.00)
286   | 2025-09-23 10:54:00  | ENTER LONG      | 18081.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 54.00)
286   | 2025-09-23 15:00:00  | EXIT (Square Off) | 18128.00   | 47.00      | Auto Square Off at 15:00
287   | 2025-09-24 09:15:00  | ENTER SHORT     | 18104.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 56.00)
287   | 2025-09-24 10:09:00  | EXIT (SL)       | 18160.00   | -56.00     | SL Hit (High 18163 >= SL 18160.00)
288   | 2025-09-24 11:06:00  | ENTER SHORT     | 18097.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 13.00)
288   | 2025-09-24 11:09:00  | EXIT (SL)       | 18110.00   | -13.00     | SL Hit (High 18119 >= SL 18110.00)
289   | 2025-09-25 09:15:00  | ENTER SHORT     | 18280.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 119.00)
289   | 2025-09-25 10:21:00  | EXIT (SL)       | 18399.00   | -119.00    | SL Hit (High 18400 >= SL 18399.00)
290   | 2025-09-25 11:39:00  | ENTER SHORT     | 18353.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 49.00)
290   | 2025-09-25 15:00:00  | EXIT (Square Off) | 18229.00   | 124.00     | Auto Square Off at 15:00
291   | 2025-09-26 09:27:00  | ENTER LONG      | 18166.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 66.00)
291   | 2025-09-26 09:36:00  | EXIT (SL)       | 18100.00   | -66.00     | SL Hit (Low 18063 <= SL 18100.00)
292   | 2025-09-26 10:15:00  | ENTER LONG      | 18098.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 27.00)
292   | 2025-09-26 10:18:00  | EXIT (SL)       | 18071.00   | -27.00     | SL Hit (Low 18060 <= SL 18071.00)
293   | 2025-09-30 11:24:00  | ENTER LONG      | 16207.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 60.00)
293   | 2025-09-30 15:00:00  | EXIT (Square Off) | 16345.00   | 138.00     | Auto Square Off at 15:00
294   | 2025-10-01 09:15:00  | ENTER SHORT     | 16499.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 201.00)
294   | 2025-10-01 15:00:00  | EXIT (Square Off) | 16448.00   | 51.00      | Auto Square Off at 15:00
295   | 2025-10-03 09:15:00  | ENTER SHORT     | 16457.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 76.00)
295   | 2025-10-03 09:18:00  | EXIT (SL)       | 16533.00   | -76.00     | SL Hit (High 16599 >= SL 16533.00)
296   | 2025-10-03 10:00:00  | ENTER SHORT     | 16537.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 30.00)
296   | 2025-10-03 10:39:00  | EXIT (SL)       | 16575.00   | -38.00     | SL Hit (High 16575 >= SL 16567.00)
297   | 2025-10-03 10:45:00  | ENTER SHORT     | 16526.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 28.00)
297   | 2025-10-03 11:06:00  | EXIT (SL)       | 16554.00   | -28.00     | SL Hit (High 16559 >= SL 16554.00)
298   | 2025-10-03 11:15:00  | ENTER SHORT     | 16522.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 28.00)
298   | 2025-10-03 14:30:00  | EXIT (SL)       | 16550.00   | -28.00     | SL Hit (High 16558 >= SL 16550.00)
299   | 2025-10-06 09:18:00  | ENTER SHORT     | 16613.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 56.00)
299   | 2025-10-06 11:42:00  | EXIT (SL)       | 16669.00   | -56.00     | SL Hit (High 16722 >= SL 16669.00)
300   | 2025-10-07 09:15:00  | ENTER SHORT     | 16942.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 120.00)
300   | 2025-10-07 09:24:00  | EXIT (SL)       | 17062.00   | -120.00    | SL Hit (High 17076 >= SL 17062.00)
301   | 2025-10-08 09:15:00  | ENTER SHORT     | 17205.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 94.00)
301   | 2025-10-08 15:00:00  | EXIT (Square Off) | 16875.00   | 330.00     | Auto Square Off at 15:00
302   | 2025-10-09 09:15:00  | ENTER LONG      | 16968.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 93.00)
302   | 2025-10-09 15:00:00  | EXIT (Square Off) | 17109.00   | 141.00     | Auto Square Off at 15:00
303   | 2025-10-10 09:21:00  | ENTER SHORT     | 17160.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 20.00)
303   | 2025-10-10 09:24:00  | EXIT (SL)       | 17180.00   | -20.00     | SL Hit (High 17245 >= SL 17180.00)
304   | 2025-10-10 09:57:00  | ENTER SHORT     | 17165.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 48.00)
304   | 2025-10-10 10:39:00  | EXIT (SL)       | 17213.00   | -48.00     | SL Hit (High 17237 >= SL 17213.00)
305   | 2025-10-10 13:57:00  | ENTER SHORT     | 17261.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 19.00)
305   | 2025-10-10 14:03:00  | EXIT (SL)       | 17280.00   | -19.00     | SL Hit (High 17289 >= SL 17280.00)
306   | 2025-10-13 09:15:00  | ENTER SHORT     | 17037.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 403.00)
306   | 2025-10-13 15:00:00  | EXIT (Square Off) | 17205.00   | -168.00    | Auto Square Off at 15:00
307   | 2025-10-14 09:15:00  | ENTER SHORT     | 17062.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 237.00)
307   | 2025-10-14 15:00:00  | EXIT (Square Off) | 16657.00   | 405.00     | Auto Square Off at 15:00
308   | 2025-10-15 09:15:00  | ENTER LONG      | 16715.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 111.00)
308   | 2025-10-15 15:00:00  | EXIT (Square Off) | 16774.00   | 59.00      | Auto Square Off at 15:00
309   | 2025-10-16 09:21:00  | ENTER SHORT     | 16840.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 10.00)
309   | 2025-10-16 09:24:00  | EXIT (SL)       | 16850.00   | -10.00     | SL Hit (High 16850 >= SL 16850.00)
310   | 2025-10-16 09:57:00  | ENTER LONG      | 16841.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 21.00)
310   | 2025-10-16 10:00:00  | EXIT (SL)       | 16820.00   | -21.00     | SL Hit (Low 16820 <= SL 16820.00)
311   | 2025-10-16 10:06:00  | ENTER LONG      | 16843.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 16.00)
311   | 2025-10-16 10:09:00  | EXIT (SL)       | 16827.00   | -16.00     | SL Hit (Low 16815 <= SL 16827.00)
312   | 2025-10-16 12:42:00  | ENTER LONG      | 16780.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 40.00)
312   | 2025-10-16 15:00:00  | EXIT (Square Off) | 16873.00   | 93.00      | Auto Square Off at 15:00
313   | 2025-10-17 09:15:00  | ENTER SHORT     | 16790.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 105.00)
313   | 2025-10-17 09:39:00  | EXIT (SL)       | 16895.00   | -105.00    | SL Hit (High 16895 >= SL 16895.00)
314   | 2025-10-17 09:48:00  | ENTER SHORT     | 16794.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 55.00)
314   | 2025-10-17 09:57:00  | EXIT (SL)       | 16849.00   | -55.00     | SL Hit (High 16863 >= SL 16849.00)
315   | 2025-10-17 10:15:00  | ENTER SHORT     | 16815.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 25.00)
315   | 2025-10-17 10:18:00  | EXIT (SL)       | 16840.00   | -25.00     | SL Hit (High 16840 >= SL 16840.00)
316   | 2025-10-17 11:15:00  | ENTER SHORT     | 16829.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 61.00)
316   | 2025-10-17 15:00:00  | EXIT (Square Off) | 16729.00   | 100.00     | Auto Square Off at 15:00
317   | 2025-10-20 09:15:00  | ENTER LONG      | 16719.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 329.00)
317   | 2025-10-20 09:45:00  | EXIT (SL)       | 16390.00   | -329.00    | SL Hit (Low 16380 <= SL 16390.00)
318   | 2025-10-23 09:30:00  | ENTER LONG      | 15841.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 34.00)
318   | 2025-10-23 09:51:00  | EXIT (SL)       | 15807.00   | -34.00     | SL Hit (Low 15806 <= SL 15807.00)
