Fetching data for NSE:DIXON-EQ from Oct 1, 2025 to Nov 30, 2025...
Fetching 2025-10-01 to 2025-10-31...
  Fetched 2521 candles.
Fetching 2025-11-01 to 2025-11-30...
  Fetched 2375 candles.
Total Fetched Candles: 4896

--- TRADES ---
ID    | Time                 | Action          | Price      | PnL        | Notes
199   | 2025-11-10 10:33:00  | EXIT (SL)       | 14788.00   | -24.00     | SL Hit (Close 14788 <= SL 14788.00)
200   | 2025-11-10 10:33:00  | ENTER SHORT     | 14788.00   | 0.00       | SL Reversal Entry
200   | 2025-11-10 10:36:00  | EXIT (Reversal) | 14794.00   | -6.00      | Reversed to LONG
201   | 2025-11-10 10:36:00  | ENTER LONG      | 14794.00   | 0.00       | Reversal Entry (Close 14794 > VWAP 14787.91)
201   | 2025-11-10 10:45:00  | EXIT (Reversal) | 14786.00   | -8.00      | Reversed to SHORT
202   | 2025-11-10 10:45:00  | ENTER SHORT     | 14786.00   | 0.00       | Reversal Entry (Close 14786 < VWAP 14788.07)
202   | 2025-11-10 10:48:00  | EXIT (Reversal) | 14789.00   | -3.00      | Reversed to LONG
203   | 2025-11-10 10:48:00  | ENTER LONG      | 14789.00   | 0.00       | Reversal Entry (Close 14789 > VWAP 14788.08)
203   | 2025-11-10 10:54:00  | EXIT (Reversal) | 14788.00   | -1.00      | Reversed to SHORT
204   | 2025-11-10 10:54:00  | ENTER SHORT     | 14788.00   | 0.00       | Reversal Entry (Close 14788 < VWAP 14788.53)
204   | 2025-11-10 10:57:00  | EXIT (SL)       | 14813.00   | -25.00     | SL Hit (Close 14813 >= SL 14811.00)
205   | 2025-11-10 10:57:00  | ENTER LONG      | 14813.00   | 0.00       | SL Reversal Entry
205   | 2025-11-10 15:00:00  | EXIT (Square Off) | 14852.00   | 39.00      | Auto Square Off at 15:00:00
206   | 2025-11-11 09:15:00  | ENTER SHORT     | 14895.00   | 0.00       | Fresh Entry (Close 14895 < VWAP 14910.33)
206   | 2025-11-11 09:21:00  | EXIT (Reversal) | 14886.00   | 9.00       | Reversed to LONG
207   | 2025-11-11 09:21:00  | ENTER LONG      | 14886.00   | 0.00       | Reversal Entry (Close 14886 > VWAP 14883.52)
207   | 2025-11-11 09:27:00  | EXIT (Reversal) | 14861.00   | -25.00     | Reversed to SHORT
208   | 2025-11-11 09:27:00  | ENTER SHORT     | 14861.00   | 0.00       | Reversal Entry (Close 14861 < VWAP 14881.41)
208   | 2025-11-11 09:33:00  | EXIT (SL)       | 14894.00   | -33.00     | SL Hit (Close 14894 >= SL 14894.00)
209   | 2025-11-11 09:33:00  | ENTER LONG      | 14894.00   | 0.00       | SL Reversal Entry
209   | 2025-11-11 09:54:00  | EXIT (SL)       | 14894.00   | 0.00       | SL Hit (Close 14894 <= SL 14897.41)
210   | 2025-11-11 09:54:00  | ENTER SHORT     | 14894.00   | 0.00       | SL Reversal Entry
210   | 2025-11-11 10:06:00  | EXIT (SL)       | 14914.00   | -20.00     | SL Hit (Close 14914 >= SL 14907.00)
211   | 2025-11-11 10:06:00  | ENTER LONG      | 14914.00   | 0.00       | SL Reversal Entry
211   | 2025-11-11 10:18:00  | EXIT (SL)       | 14878.00   | -36.00     | SL Hit (Close 14878 <= SL 14884.00)
212   | 2025-11-11 10:18:00  | ENTER SHORT     | 14878.00   | 0.00       | SL Reversal Entry
212   | 2025-11-11 12:27:00  | EXIT (SL)       | 14850.00   | 28.00      | SL Hit (Close 14850 >= SL 14840.33)
213   | 2025-11-11 12:27:00  | ENTER LONG      | 14850.00   | 0.00       | SL Reversal Entry
213   | 2025-11-11 15:00:00  | EXIT (Square Off) | 15027.00   | 177.00     | Auto Square Off at 15:00:00
214   | 2025-11-12 09:15:00  | ENTER LONG      | 15213.00   | 0.00       | Fresh Entry (Close 15213 > VWAP 15190.33)
214   | 2025-11-12 09:18:00  | EXIT (Reversal) | 15129.00   | -84.00     | Reversed to SHORT
215   | 2025-11-12 09:18:00  | ENTER SHORT     | 15129.00   | 0.00       | Reversal Entry (Close 15129 < VWAP 15158.84)
215   | 2025-11-12 09:51:00  | EXIT (SL)       | 15128.00   | 1.00       | SL Hit (Close 15128 >= SL 15126.80)
216   | 2025-11-12 09:51:00  | ENTER LONG      | 15128.00   | 0.00       | SL Reversal Entry
216   | 2025-11-12 10:00:00  | EXIT (Reversal) | 15115.00   | -13.00     | Reversed to SHORT
217   | 2025-11-12 10:00:00  | ENTER SHORT     | 15115.00   | 0.00       | Reversal Entry (Close 15115 < VWAP 15129.14)
217   | 2025-11-12 10:36:00  | EXIT (SL)       | 15135.00   | -20.00     | SL Hit (Close 15135 >= SL 15119.56)
218   | 2025-11-12 10:36:00  | ENTER LONG      | 15135.00   | 0.00       | SL Reversal Entry
218   | 2025-11-12 10:42:00  | EXIT (Reversal) | 15120.00   | -15.00     | Reversed to SHORT
219   | 2025-11-12 10:42:00  | ENTER SHORT     | 15120.00   | 0.00       | Reversal Entry (Close 15120 < VWAP 15120.80)
219   | 2025-11-12 11:18:00  | EXIT (SL)       | 15122.00   | -2.00      | SL Hit (Close 15122 >= SL 15117.89)
220   | 2025-11-12 11:18:00  | ENTER LONG      | 15122.00   | 0.00       | SL Reversal Entry
220   | 2025-11-12 11:21:00  | EXIT (Reversal) | 15114.00   | -8.00      | Reversed to SHORT
221   | 2025-11-12 11:21:00  | ENTER SHORT     | 15114.00   | 0.00       | Reversal Entry (Close 15114 < VWAP 15117.96)
221   | 2025-11-12 11:24:00  | EXIT (Reversal) | 15128.00   | -14.00     | Reversed to LONG
222   | 2025-11-12 11:24:00  | ENTER LONG      | 15128.00   | 0.00       | Reversal Entry (Close 15128 > VWAP 15118.03)
222   | 2025-11-12 15:00:00  | EXIT (Square Off) | 15310.00   | 182.00     | Auto Square Off at 15:00:00
223   | 2025-11-13 09:15:00  | ENTER SHORT     | 15290.00   | 0.00       | Fresh Entry (Close 15290 < VWAP 15300.00)
223   | 2025-11-13 09:18:00  | EXIT (Reversal) | 15356.00   | -66.00     | Reversed to LONG
224   | 2025-11-13 09:18:00  | ENTER LONG      | 15356.00   | 0.00       | Reversal Entry (Close 15356 > VWAP 15318.94)
224   | 2025-11-13 09:21:00  | EXIT (Reversal) | 15317.00   | -39.00     | Reversed to SHORT
225   | 2025-11-13 09:21:00  | ENTER SHORT     | 15317.00   | 0.00       | Reversal Entry (Close 15317 < VWAP 15319.03)
225   | 2025-11-13 09:24:00  | EXIT (Reversal) | 15346.00   | -29.00     | Reversed to LONG
226   | 2025-11-13 09:24:00  | ENTER LONG      | 15346.00   | 0.00       | Reversal Entry (Close 15346 > VWAP 15320.96)
226   | 2025-11-13 09:33:00  | EXIT (Reversal) | 15337.00   | -9.00      | Reversed to SHORT
227   | 2025-11-13 09:33:00  | ENTER SHORT     | 15337.00   | 0.00       | Reversal Entry (Close 15337 < VWAP 15338.98)
227   | 2025-11-13 09:36:00  | EXIT (Reversal) | 15349.00   | -12.00     | Reversed to LONG
228   | 2025-11-13 09:36:00  | ENTER LONG      | 15349.00   | 0.00       | Reversal Entry (Close 15349 > VWAP 15339.40)
228   | 2025-11-13 14:03:00  | EXIT (SL)       | 15425.00   | 76.00      | SL Hit (Close 15425 <= SL 15453.94)
229   | 2025-11-13 14:03:00  | ENTER SHORT     | 15425.00   | 0.00       | SL Reversal Entry
229   | 2025-11-13 15:00:00  | EXIT (Square Off) | 15328.00   | 97.00      | Auto Square Off at 15:00:00
230   | 2025-11-14 09:15:00  | ENTER LONG      | 15298.00   | 0.00       | Fresh Entry (Close 15298 > VWAP 15284.33)
230   | 2025-11-14 10:45:00  | EXIT (SL)       | 15445.00   | 147.00     | SL Hit (Close 15445 <= SL 15458.66)
231   | 2025-11-14 10:45:00  | ENTER SHORT     | 15445.00   | 0.00       | SL Reversal Entry
231   | 2025-11-14 11:06:00  | EXIT (SL)       | 15473.00   | -28.00     | SL Hit (Close 15473 >= SL 15452.64)
232   | 2025-11-14 11:06:00  | ENTER LONG      | 15473.00   | 0.00       | SL Reversal Entry
232   | 2025-11-14 11:09:00  | EXIT (SL)       | 15461.00   | -12.00     | SL Hit (Close 15461 <= SL 15465.00)
233   | 2025-11-14 11:09:00  | ENTER SHORT     | 15461.00   | 0.00       | SL Reversal Entry
233   | 2025-11-14 11:12:00  | EXIT (Reversal) | 15463.00   | -2.00      | Reversed to LONG
234   | 2025-11-14 11:12:00  | ENTER LONG      | 15463.00   | 0.00       | Reversal Entry (Close 15463 > VWAP 15452.99)
234   | 2025-11-14 11:15:00  | EXIT (SL)       | 15445.00   | -18.00     | SL Hit (Close 15445 <= SL 15445.00)
235   | 2025-11-14 11:15:00  | ENTER SHORT     | 15445.00   | 0.00       | SL Reversal Entry
235   | 2025-11-14 11:36:00  | EXIT (SL)       | 15455.00   | -10.00     | SL Hit (Close 15455 >= SL 15452.85)
236   | 2025-11-14 11:36:00  | ENTER LONG      | 15455.00   | 0.00       | SL Reversal Entry
236   | 2025-11-14 11:39:00  | EXIT (Reversal) | 15439.00   | -16.00     | Reversed to SHORT
237   | 2025-11-14 11:39:00  | ENTER SHORT     | 15439.00   | 0.00       | Reversal Entry (Close 15439 < VWAP 15452.71)
237   | 2025-11-14 12:00:00  | EXIT (SL)       | 15452.00   | -13.00     | SL Hit (Close 15452 >= SL 15450.61)
238   | 2025-11-14 12:00:00  | ENTER LONG      | 15452.00   | 0.00       | SL Reversal Entry
238   | 2025-11-14 12:03:00  | EXIT (Reversal) | 15448.00   | -4.00      | Reversed to SHORT
239   | 2025-11-14 12:03:00  | ENTER SHORT     | 15448.00   | 0.00       | Reversal Entry (Close 15448 < VWAP 15450.58)
239   | 2025-11-14 12:06:00  | EXIT (SL)       | 15477.00   | -29.00     | SL Hit (Close 15477 >= SL 15460.00)
240   | 2025-11-14 12:06:00  | ENTER LONG      | 15477.00   | 0.00       | SL Reversal Entry
240   | 2025-11-14 13:00:00  | EXIT (SL)       | 15414.00   | -63.00     | SL Hit (Close 15414 <= SL 15461.20)
241   | 2025-11-14 13:00:00  | ENTER SHORT     | 15414.00   | 0.00       | SL Reversal Entry
241   | 2025-11-14 15:00:00  | EXIT (Square Off) | 15384.00   | 30.00      | Auto Square Off at 15:00:00
242   | 2025-11-17 09:15:00  | ENTER SHORT     | 15392.00   | 0.00       | Fresh Entry (Close 15392 < VWAP 15434.67)
242   | 2025-11-17 09:21:00  | EXIT (Reversal) | 15447.00   | -55.00     | Reversed to LONG
243   | 2025-11-17 09:21:00  | ENTER LONG      | 15447.00   | 0.00       | Reversal Entry (Close 15447 > VWAP 15426.75)
243   | 2025-11-17 15:00:00  | EXIT (Square Off) | 15601.00   | 154.00     | Auto Square Off at 15:00:00
244   | 2025-11-18 09:15:00  | ENTER SHORT     | 15649.00   | 0.00       | Fresh Entry (Close 15649 < VWAP 15649.33)
244   | 2025-11-18 09:21:00  | EXIT (Reversal) | 15632.00   | 17.00      | Reversed to LONG
245   | 2025-11-18 09:21:00  | ENTER LONG      | 15632.00   | 0.00       | Reversal Entry (Close 15632 > VWAP 15626.75)
245   | 2025-11-18 09:24:00  | EXIT (Reversal) | 15619.00   | -13.00     | Reversed to SHORT
246   | 2025-11-18 09:24:00  | ENTER SHORT     | 15619.00   | 0.00       | Reversal Entry (Close 15619 < VWAP 15626.56)
246   | 2025-11-18 09:27:00  | EXIT (SL)       | 15650.00   | -31.00     | SL Hit (Close 15650 >= SL 15641.00)
247   | 2025-11-18 09:27:00  | ENTER LONG      | 15650.00   | 0.00       | SL Reversal Entry
247   | 2025-11-18 09:36:00  | EXIT (SL)       | 15615.00   | -35.00     | SL Hit (Close 15615 <= SL 15621.00)
248   | 2025-11-18 09:36:00  | ENTER SHORT     | 15615.00   | 0.00       | SL Reversal Entry
248   | 2025-11-18 10:18:00  | EXIT (SL)       | 15619.00   | -4.00      | SL Hit (Close 15619 >= SL 15608.25)
249   | 2025-11-18 10:18:00  | ENTER LONG      | 15619.00   | 0.00       | SL Reversal Entry
249   | 2025-11-18 10:21:00  | EXIT (Reversal) | 15598.00   | -21.00     | Reversed to SHORT
250   | 2025-11-18 10:21:00  | ENTER SHORT     | 15598.00   | 0.00       | Reversal Entry (Close 15598 < VWAP 15608.05)
250   | 2025-11-18 10:48:00  | EXIT (SL)       | 15619.00   | -21.00     | SL Hit (Close 15619 >= SL 15601.79)
251   | 2025-11-18 10:48:00  | ENTER LONG      | 15619.00   | 0.00       | SL Reversal Entry
251   | 2025-11-18 15:00:00  | EXIT (Square Off) | 15683.00   | 64.00      | Auto Square Off at 15:00:00
252   | 2025-11-19 09:15:00  | ENTER SHORT     | 15655.00   | 0.00       | Fresh Entry (Close 15655 < VWAP 15685.00)
252   | 2025-11-19 09:21:00  | EXIT (Reversal) | 15687.00   | -32.00     | Reversed to LONG
253   | 2025-11-19 09:21:00  | ENTER LONG      | 15687.00   | 0.00       | Reversal Entry (Close 15687 > VWAP 15668.23)
253   | 2025-11-19 09:33:00  | EXIT (Reversal) | 15655.00   | -32.00     | Reversed to SHORT
254   | 2025-11-19 09:33:00  | ENTER SHORT     | 15655.00   | 0.00       | Reversal Entry (Close 15655 < VWAP 15675.76)
254   | 2025-11-19 09:51:00  | EXIT (SL)       | 15677.00   | -22.00     | SL Hit (Close 15677 >= SL 15671.74)
255   | 2025-11-19 09:51:00  | ENTER LONG      | 15677.00   | 0.00       | SL Reversal Entry
255   | 2025-11-19 10:03:00  | EXIT (Reversal) | 15668.00   | -9.00      | Reversed to SHORT
256   | 2025-11-19 10:03:00  | ENTER SHORT     | 15668.00   | 0.00       | Reversal Entry (Close 15668 < VWAP 15671.91)
256   | 2025-11-19 10:06:00  | EXIT (SL)       | 15684.00   | -16.00     | SL Hit (Close 15684 >= SL 15680.00)
257   | 2025-11-19 10:06:00  | ENTER LONG      | 15684.00   | 0.00       | SL Reversal Entry
257   | 2025-11-19 11:03:00  | EXIT (SL)       | 15670.00   | -14.00     | SL Hit (Close 15670 <= SL 15680.94)
258   | 2025-11-19 11:03:00  | ENTER SHORT     | 15670.00   | 0.00       | SL Reversal Entry
258   | 2025-11-19 12:00:00  | EXIT (SL)       | 15680.00   | -10.00     | SL Hit (Close 15680 >= SL 15675.28)
259   | 2025-11-19 12:00:00  | ENTER LONG      | 15680.00   | 0.00       | SL Reversal Entry
259   | 2025-11-19 13:24:00  | EXIT (SL)       | 15689.00   | 9.00       | SL Hit (Close 15689 <= SL 15695.96)
260   | 2025-11-19 13:24:00  | ENTER SHORT     | 15689.00   | 0.00       | SL Reversal Entry
260   | 2025-11-19 15:00:00  | EXIT (Square Off) | 15617.00   | 72.00      | Auto Square Off at 15:00:00
261   | 2025-11-20 09:15:00  | ENTER SHORT     | 15496.00   | 0.00       | Fresh Entry (Close 15496 < VWAP 15515.33)
261   | 2025-11-20 09:21:00  | EXIT (Reversal) | 15521.00   | -25.00     | Reversed to LONG
262   | 2025-11-20 09:21:00  | ENTER LONG      | 15521.00   | 0.00       | Reversal Entry (Close 15521 > VWAP 15505.22)
262   | 2025-11-20 09:27:00  | EXIT (SL)       | 15444.00   | -77.00     | SL Hit (Close 15444 <= SL 15474.00)
263   | 2025-11-20 09:27:00  | ENTER SHORT     | 15444.00   | 0.00       | SL Reversal Entry
263   | 2025-11-20 10:39:00  | EXIT (SL)       | 15445.00   | -1.00      | SL Hit (Close 15445 >= SL 15433.76)
264   | 2025-11-20 10:39:00  | ENTER LONG      | 15445.00   | 0.00       | SL Reversal Entry
264   | 2025-11-20 10:42:00  | EXIT (Reversal) | 15425.00   | -20.00     | Reversed to SHORT
265   | 2025-11-20 10:42:00  | ENTER SHORT     | 15425.00   | 0.00       | Reversal Entry (Close 15425 < VWAP 15433.60)
265   | 2025-11-20 12:18:00  | EXIT (SL)       | 15427.00   | -2.00      | SL Hit (Close 15427 >= SL 15423.76)
266   | 2025-11-20 12:18:00  | ENTER LONG      | 15427.00   | 0.00       | SL Reversal Entry
266   | 2025-11-20 12:21:00  | EXIT (SL)       | 15392.00   | -35.00     | SL Hit (Close 15392 <= SL 15409.00)
267   | 2025-11-20 12:21:00  | ENTER SHORT     | 15392.00   | 0.00       | SL Reversal Entry
267   | 2025-11-20 12:45:00  | EXIT (SL)       | 15433.00   | -41.00     | SL Hit (Close 15433 >= SL 15421.33)
268   | 2025-11-20 12:45:00  | ENTER LONG      | 15433.00   | 0.00       | SL Reversal Entry
268   | 2025-11-20 13:06:00  | EXIT (SL)       | 15422.00   | -11.00     | SL Hit (Close 15422 <= SL 15422.45)
269   | 2025-11-20 13:06:00  | ENTER SHORT     | 15422.00   | 0.00       | SL Reversal Entry
269   | 2025-11-20 13:36:00  | EXIT (SL)       | 15434.00   | -12.00     | SL Hit (Close 15434 >= SL 15421.69)
270   | 2025-11-20 13:36:00  | ENTER LONG      | 15434.00   | 0.00       | SL Reversal Entry
270   | 2025-11-20 13:57:00  | EXIT (SL)       | 15411.00   | -23.00     | SL Hit (Close 15411 <= SL 15422.45)
271   | 2025-11-20 13:57:00  | ENTER SHORT     | 15411.00   | 0.00       | SL Reversal Entry
271   | 2025-11-20 14:03:00  | EXIT (Reversal) | 15426.00   | -15.00     | Reversed to LONG
272   | 2025-11-20 14:03:00  | ENTER LONG      | 15426.00   | 0.00       | Reversal Entry (Close 15426 > VWAP 15422.39)
272   | 2025-11-20 14:06:00  | EXIT (SL)       | 15414.00   | -12.00     | SL Hit (Close 15414 <= SL 15416.00)
273   | 2025-11-20 14:06:00  | ENTER SHORT     | 15414.00   | 0.00       | SL Reversal Entry
273   | 2025-11-20 15:00:00  | EXIT (Square Off) | 15300.00   | 114.00     | Auto Square Off at 15:00:00
274   | 2025-11-21 09:15:00  | ENTER SHORT     | 15170.00   | 0.00       | Fresh Entry (Close 15170 < VWAP 15212.00)
274   | 2025-11-21 09:18:00  | EXIT (Reversal) | 15245.00   | -75.00     | Reversed to LONG
275   | 2025-11-21 09:18:00  | ENTER LONG      | 15245.00   | 0.00       | Reversal Entry (Close 15245 > VWAP 15216.14)
275   | 2025-11-21 09:33:00  | EXIT (Reversal) | 15215.00   | -30.00     | Reversed to SHORT
276   | 2025-11-21 09:33:00  | ENTER SHORT     | 15215.00   | 0.00       | Reversal Entry (Close 15215 < VWAP 15220.61)
276   | 2025-11-21 09:39:00  | EXIT (Reversal) | 15219.00   | -4.00      | Reversed to LONG
277   | 2025-11-21 09:39:00  | ENTER LONG      | 15219.00   | 0.00       | Reversal Entry (Close 15219 > VWAP 15217.35)
277   | 2025-11-21 09:42:00  | EXIT (Reversal) | 15206.00   | -13.00     | Reversed to SHORT
278   | 2025-11-21 09:42:00  | ENTER SHORT     | 15206.00   | 0.00       | Reversal Entry (Close 15206 < VWAP 15217.18)
278   | 2025-11-21 12:24:00  | EXIT (SL)       | 15100.00   | 106.00     | SL Hit (Close 15100 >= SL 15093.33)
279   | 2025-11-21 12:24:00  | ENTER LONG      | 15100.00   | 0.00       | SL Reversal Entry
279   | 2025-11-21 12:36:00  | EXIT (SL)       | 15085.00   | -15.00     | SL Hit (Close 15085 <= SL 15090.00)
280   | 2025-11-21 12:36:00  | ENTER SHORT     | 15085.00   | 0.00       | SL Reversal Entry
280   | 2025-11-21 15:00:00  | EXIT (Square Off) | 14970.00   | 115.00     | Auto Square Off at 15:00:00
281   | 2025-11-24 09:15:00  | ENTER SHORT     | 14868.00   | 0.00       | Fresh Entry (Close 14868 < VWAP 14906.33)
281   | 2025-11-24 09:18:00  | EXIT (Reversal) | 14927.00   | -59.00     | Reversed to LONG
282   | 2025-11-24 09:18:00  | ENTER LONG      | 14927.00   | 0.00       | Reversal Entry (Close 14927 > VWAP 14905.94)
282   | 2025-11-24 09:21:00  | EXIT (Reversal) | 14883.00   | -44.00     | Reversed to SHORT
283   | 2025-11-24 09:21:00  | ENTER SHORT     | 14883.00   | 0.00       | Reversal Entry (Close 14883 < VWAP 14905.45)
283   | 2025-11-24 09:27:00  | EXIT (Reversal) | 14915.00   | -32.00     | Reversed to LONG
284   | 2025-11-24 09:27:00  | ENTER LONG      | 14915.00   | 0.00       | Reversal Entry (Close 14915 > VWAP 14904.12)
284   | 2025-11-24 09:30:00  | EXIT (SL)       | 14861.00   | -54.00     | SL Hit (Close 14861 <= SL 14890.00)
285   | 2025-11-24 09:30:00  | ENTER SHORT     | 14861.00   | 0.00       | SL Reversal Entry
285   | 2025-11-24 15:00:00  | EXIT (Square Off) | 14686.00   | 175.00     | Auto Square Off at 15:00:00
286   | 2025-11-25 09:15:00  | ENTER LONG      | 14676.00   | 0.00       | Fresh Entry (Close 14676 > VWAP 14641.00)
286   | 2025-11-25 09:27:00  | EXIT (Reversal) | 14681.00   | 5.00       | Reversed to SHORT
287   | 2025-11-25 09:27:00  | ENTER SHORT     | 14681.00   | 0.00       | Reversal Entry (Close 14681 < VWAP 14696.82)
287   | 2025-11-25 09:30:00  | EXIT (SL)       | 14728.00   | -47.00     | SL Hit (Close 14728 >= SL 14724.00)
288   | 2025-11-25 09:30:00  | ENTER LONG      | 14728.00   | 0.00       | SL Reversal Entry
288   | 2025-11-25 09:36:00  | EXIT (Reversal) | 14688.00   | -40.00     | Reversed to SHORT
289   | 2025-11-25 09:36:00  | ENTER SHORT     | 14688.00   | 0.00       | Reversal Entry (Close 14688 < VWAP 14697.90)
289   | 2025-11-25 09:54:00  | EXIT (SL)       | 14720.00   | -32.00     | SL Hit (Close 14720 >= SL 14692.88)
290   | 2025-11-25 09:54:00  | ENTER LONG      | 14720.00   | 0.00       | SL Reversal Entry
290   | 2025-11-25 10:06:00  | EXIT (Reversal) | 14692.00   | -28.00     | Reversed to SHORT
291   | 2025-11-25 10:06:00  | ENTER SHORT     | 14692.00   | 0.00       | Reversal Entry (Close 14692 < VWAP 14694.79)
291   | 2025-11-25 10:09:00  | EXIT (Reversal) | 14703.00   | -11.00     | Reversed to LONG
292   | 2025-11-25 10:09:00  | ENTER LONG      | 14703.00   | 0.00       | Reversal Entry (Close 14703 > VWAP 14694.78)
292   | 2025-11-25 10:18:00  | EXIT (Reversal) | 14691.00   | -12.00     | Reversed to SHORT
293   | 2025-11-25 10:18:00  | ENTER SHORT     | 14691.00   | 0.00       | Reversal Entry (Close 14691 < VWAP 14694.78)
293   | 2025-11-25 15:00:00  | EXIT (Square Off) | 14406.00   | 285.00     | Auto Square Off at 15:00:00
294   | 2025-11-26 09:15:00  | ENTER LONG      | 14523.00   | 0.00       | Fresh Entry (Close 14523 > VWAP 14477.00)
294   | 2025-11-26 15:00:00  | EXIT (Square Off) | 14825.00   | 302.00     | Auto Square Off at 15:00:00
295   | 2025-11-27 09:15:00  | ENTER SHORT     | 14796.00   | 0.00       | Fresh Entry (Close 14796 < VWAP 14818.67)
295   | 2025-11-27 09:18:00  | EXIT (Reversal) | 14834.00   | -38.00     | Reversed to LONG
296   | 2025-11-27 09:18:00  | ENTER LONG      | 14834.00   | 0.00       | Reversal Entry (Close 14834 > VWAP 14815.64)
296   | 2025-11-27 09:36:00  | EXIT (SL)       | 14810.00   | -24.00     | SL Hit (Close 14810 <= SL 14833.74)
297   | 2025-11-27 09:36:00  | ENTER SHORT     | 14810.00   | 0.00       | SL Reversal Entry
297   | 2025-11-27 15:00:00  | EXIT (Square Off) | 14649.00   | 161.00     | Auto Square Off at 15:00:00
298   | 2025-11-28 09:15:00  | ENTER SHORT     | 14565.00   | 0.00       | Fresh Entry (Close 14565 < VWAP 14596.33)
298   | 2025-11-28 09:24:00  | EXIT (Reversal) | 14589.00   | -24.00     | Reversed to LONG
299   | 2025-11-28 09:24:00  | ENTER LONG      | 14589.00   | 0.00       | Reversal Entry (Close 14589 > VWAP 14570.24)
299   | 2025-11-28 09:27:00  | EXIT (Reversal) | 14535.00   | -54.00     | Reversed to SHORT
300   | 2025-11-28 09:27:00  | ENTER SHORT     | 14535.00   | 0.00       | Reversal Entry (Close 14535 < VWAP 14568.70)
300   | 2025-11-28 09:39:00  | EXIT (Reversal) | 14569.00   | -34.00     | Reversed to LONG
301   | 2025-11-28 09:39:00  | ENTER LONG      | 14569.00   | 0.00       | Reversal Entry (Close 14569 > VWAP 14565.83)
301   | 2025-11-28 09:42:00  | EXIT (Reversal) | 14565.00   | -4.00      | Reversed to SHORT
302   | 2025-11-28 09:42:00  | ENTER SHORT     | 14565.00   | 0.00       | Reversal Entry (Close 14565 < VWAP 14565.86)
302   | 2025-11-28 09:48:00  | EXIT (Reversal) | 14572.00   | -7.00      | Reversed to LONG
303   | 2025-11-28 09:48:00  | ENTER LONG      | 14572.00   | 0.00       | Reversal Entry (Close 14572 > VWAP 14565.89)
303   | 2025-11-28 09:54:00  | EXIT (Reversal) | 14565.00   | -7.00      | Reversed to SHORT
304   | 2025-11-28 09:54:00  | ENTER SHORT     | 14565.00   | 0.00       | Reversal Entry (Close 14565 < VWAP 14565.96)
304   | 2025-11-28 10:03:00  | EXIT (SL)       | 14582.00   | -17.00     | SL Hit (Close 14582 >= SL 14573.00)
305   | 2025-11-28 10:03:00  | ENTER LONG      | 14582.00   | 0.00       | SL Reversal Entry
305   | 2025-11-28 10:09:00  | EXIT (Reversal) | 14565.00   | -17.00     | Reversed to SHORT
306   | 2025-11-28 10:09:00  | ENTER SHORT     | 14565.00   | 0.00       | Reversal Entry (Close 14565 < VWAP 14566.38)
306   | 2025-11-28 10:33:00  | EXIT (SL)       | 14560.00   | 5.00       | SL Hit (Close 14560 >= SL 14559.29)
307   | 2025-11-28 10:33:00  | ENTER LONG      | 14560.00   | 0.00       | SL Reversal Entry
307   | 2025-11-28 13:36:00  | EXIT (SL)       | 14587.00   | 27.00      | SL Hit (Close 14587 <= SL 14607.54)
308   | 2025-11-28 13:36:00  | ENTER SHORT     | 14587.00   | 0.00       | SL Reversal Entry
308   | 2025-11-28 15:00:00  | EXIT (Square Off) | 14592.00   | -5.00      | Auto Square Off at 15:00:00

--- SUMMARY ---
Total Trades: 616
Total Cumulative PnL: 210.00
